rownames,score,unemp,wage,distance,tuition,education,gender_male,ethnicity_hispanic,ethnicity_other,fcollege_yes,mcollege_yes,home_yes,urban_yes,income_low,region_west
232,37.61000061035156,5.300000190734863,9.640000343322754,0.3000000119209289,1.1524200439453125,13,True,False,False,False,True,True,False,False,False
233,62.25,5.300000190734863,9.640000343322754,0.3000000119209289,1.1524200439453125,16,False,False,True,True,False,True,False,False,False
234,43.79999923706055,5.300000190734863,9.640000343322754,0.3000000119209289,1.1524200439453125,12,False,False,True,True,False,True,False,False,False
235,51.959999084472656,5.300000190734863,9.640000343322754,0.3000000119209289,1.1524200439453125,15,True,False,True,False,False,True,False,True,False
236,49.209999084472656,5.300000190734863,9.640000343322754,0.3000000119209289,1.1524200439453125,15,False,False,True,False,False,True,False,True,False
237,52.34000015258789,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
238,62.93999862670898,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,16,False,False,True,False,True,True,False,False,False
239,55.83000183105469,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
240,62.119998931884766,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,18,True,False,True,False,False,True,False,True,False
241,55.540000915527344,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,12,False,False,True,False,False,True,False,False,False
242,65.12000274658203,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,15,False,False,True,False,False,True,False,True,False
243,57.84999847412109,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,15,True,False,True,False,False,True,False,True,False
244,45.540000915527344,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
245,59.68000030517578,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,16,False,False,True,False,False,True,False,True,False
246,58.31999969482422,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
247,56.41999816894531,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,16,True,False,True,True,False,True,False,True,False
248,62.20000076293945,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,16,True,False,True,True,False,True,False,False,False
249,57.06999969482422,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,15,True,False,False,False,False,True,False,True,False
250,52.86000061035156,9.800000190734863,9.640000343322754,4.5,1.1524200439453125,15,False,False,True,False,False,True,False,True,False
251,66.86000061035156,6.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,17,False,False,True,True,True,True,False,False,False
252,44.59999847412109,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
253,56.93000030517578,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,15,False,False,True,True,True,True,False,False,False
254,54.119998931884766,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
255,48.75,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
256,58.15999984741211,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,16,True,False,True,False,False,True,False,True,False
257,40.900001525878906,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
258,60.959999084472656,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,17,True,False,True,False,False,True,False,False,False
259,65.70999908447266,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,15,True,False,True,False,True,True,False,True,False
260,53.72999954223633,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,16,False,False,True,False,False,True,False,True,False
261,57.52999877929688,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,16,False,False,True,False,False,True,False,True,False
262,63.119998931884766,10.699999809265137,9.640000343322754,0.5,1.1524200439453125,16,True,False,True,True,True,True,False,False,False
263,51.16999816894531,5.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
264,61.45000076293945,5.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,13,True,False,True,False,False,True,False,True,False
265,58.93000030517578,5.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,15,True,False,False,True,False,True,False,True,False
266,55.97999954223633,5.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,12,False,False,True,False,True,True,False,False,False
267,44.77999877929688,5.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
268,49.25,5.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
269,56.29999923706055,5.300000190734863,9.640000343322754,1.2000000476837158,1.1524200439453125,12,True,False,True,True,True,True,False,False,False
270,65.68000030517578,7.0,9.640000343322754,0.1000000014901161,1.1524200439453125,16,False,False,True,False,False,False,False,True,False
271,42.68999862670898,7.0,9.640000343322754,0.1000000014901161,1.1524200439453125,16,True,False,True,True,True,True,False,True,False
272,63.81999969482422,7.0,9.640000343322754,0.1000000014901161,1.1524200439453125,16,False,False,True,True,True,True,False,False,False
273,55.41999816894531,7.0,9.640000343322754,0.1000000014901161,1.1524200439453125,12,False,False,True,False,False,True,False,False,False
274,48.709999084472656,7.0,9.640000343322754,0.1000000014901161,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
275,62.540000915527344,7.0,9.640000343322754,0.1000000014901161,1.1524200439453125,16,False,False,True,True,True,True,False,False,False
276,62.970001220703125,7.0,9.640000343322754,0.1000000014901161,1.1524200439453125,16,False,False,True,False,True,True,False,False,False
277,63.209999084472656,7.699999809265137,9.640000343322754,0.1000000014901161,1.1524200439453125,16,True,False,True,True,True,True,False,True,False
278,38.20000076293945,7.699999809265137,9.640000343322754,0.1000000014901161,1.1524200439453125,12,True,False,False,False,False,False,False,True,False
279,54.9900016784668,5.599999904632568,9.640000343322754,0.4000000059604645,1.1524200439453125,15,False,False,True,False,False,True,False,True,False
280,62.68000030517578,5.599999904632568,9.640000343322754,0.4000000059604645,1.1524200439453125,16,False,False,True,False,False,True,False,False,False
281,50.66999816894531,8.0,9.640000343322754,3.5,1.1524200439453125,14,False,False,True,False,False,True,False,False,False
282,53.36000061035156,8.0,9.640000343322754,3.5,1.1524200439453125,13,False,False,True,False,False,True,False,True,False
283,58.91999816894531,8.0,9.640000343322754,3.5,1.1524200439453125,17,True,False,True,False,False,True,False,False,False
284,55.75,8.0,9.640000343322754,3.5,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
285,52.7400016784668,8.0,9.640000343322754,3.5,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
286,56.02000045776367,8.0,9.640000343322754,3.5,1.1524200439453125,16,True,False,True,False,False,True,False,False,False
287,58.58000183105469,5.300000190734863,9.640000343322754,0.699999988079071,1.1524200439453125,16,True,False,True,True,True,True,False,False,False
288,48.54999923706055,5.300000190734863,9.640000343322754,0.699999988079071,1.1524200439453125,14,True,True,False,False,False,True,False,True,False
289,52.68000030517578,5.300000190734863,9.640000343322754,0.699999988079071,1.1524200439453125,14,False,False,True,False,True,True,False,True,False
290,57.900001525878906,5.300000190734863,9.640000343322754,0.699999988079071,1.1524200439453125,14,False,True,False,False,False,True,False,True,False
291,55.970001220703125,10.199999809265137,9.640000343322754,1.2000000476837158,1.1524200439453125,16,True,False,True,False,False,True,False,True,False
292,58.869998931884766,10.199999809265137,9.640000343322754,1.2000000476837158,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
293,54.09999847412109,10.199999809265137,9.640000343322754,1.2000000476837158,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
294,40.22999954223633,10.199999809265137,9.640000343322754,1.2000000476837158,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
295,50.040000915527344,10.199999809265137,9.640000343322754,1.2000000476837158,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
296,58.25,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,15,True,False,True,True,False,False,False,False,False
297,61.869998931884766,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,16,True,False,True,True,True,True,False,False,False
298,67.62000274658203,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,13,True,False,True,True,True,True,False,False,False
299,65.13999938964844,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,16,True,False,True,True,True,True,False,True,False
300,58.40999984741211,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,15,True,False,False,True,True,True,False,False,False
301,66.83000183105469,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,16,True,False,True,True,False,True,False,False,False
302,53.959999084472656,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,16,False,False,False,True,False,True,False,False,False
303,52.77999877929688,4.400000095367432,9.640000343322754,0.3000000119209289,1.1524200439453125,16,True,False,False,False,False,False,False,False,False
304,52.650001525878906,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,12,False,False,True,True,False,False,False,False,False
305,60.08000183105469,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,15,True,False,True,False,False,True,False,True,False
306,55.59000015258789,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,12,True,False,True,False,False,False,False,True,False
307,53.02999877929688,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,16,True,False,True,True,False,True,False,False,False
308,40.77999877929688,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
309,48.09000015258789,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
310,41.72999954223633,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,12,True,False,True,False,False,False,False,True,False
311,55.66999816894531,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,15,False,False,True,False,False,True,False,True,False
312,55.22999954223633,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,12,True,False,True,False,False,True,False,True,False
313,62.369998931884766,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,15,True,False,True,True,True,True,False,True,False
314,60.959999084472656,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,16,False,False,True,False,False,False,False,True,False
315,61.2599983215332,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,16,True,False,True,True,True,True,False,False,False
316,60.91999816894531,8.699999809265137,9.640000343322754,2.0,1.1524200439453125,16,False,False,True,False,False,True,False,False,False
317,46.13999938964844,8.800000190734863,9.640000343322754,1.5,1.1524200439453125,12,True,False,False,False,False,True,False,True,False
318,50.27999877929688,8.800000190734863,9.640000343322754,1.5,1.1524200439453125,15,True,False,True,True,False,True,False,True,False
319,39.86000061035156,8.800000190734863,9.640000343322754,1.5,1.1524200439453125,12,False,False,True,False,False,True,False,True,False
320,59.11000061035156,8.800000190734863,9.640000343322754,1.5,1.1524200439453125,16,True,False,True,True,True,True,False,True,False
321,43.41999816894531,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,15,False,False,False,False,False,True,False,True,False
322,49.06999969482422,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,17,False,False,False,False,False,True,False,False,False
323,36.25,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,12,False,False,False,True,False,False,False,False,False
324,48.38999938964844,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,16,True,False,False,False,False,True,False,False,False
325,49.02000045776367,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,16,True,False,False,True,False,True,False,True,False
326,38.09000015258789,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,12,False,False,False,False,False,True,False,True,False
327,57.119998931884766,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,False,False,False,False,False,False,True,True,False
328,62.43999862670898,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,True,False,True,True,True,True,True,False,False
